Review,Sentiment
इस कुर्ते का कपड़ा बहुत ही कमजोर है मैं ने इसे पहनकर ही फट जाने का डर सताया।,sad
यह शर्ट मुझे बिल्कुल भी नहीं पसंद आई उसकी फिटिंग बिल्कुल भी अच्छी नहीं है।,sad
इस स्कर्ट का कपड़ा बहुत झटके हो गए मैं ने इसे एक ही बार पहना है।,sad
इस जैकेट की क्वालिटी बहुत ही बुरी है मैं ने इसे खरीद के पछताया।,sad
यह टॉप मुझे बिल्कुल नहीं फिट हुआ उसकी साइज़िंग में कुछ गड़बड़ी है।,sad
इस ब्लाउज़ का कपड़ा बहुत ही कठोर है मैं ने इसे पहनते ही सहने का मन नहीं किया।,sad
यह ड्रेस मेरे साथ बिल्कुल फिट नहीं होती मैं ने इसे पहनकर ही फट गई।,sad
इस कुर्ते का कपड़ा बहुत झटके हो गए मैं ने इसे अब नहीं पहनना।,sad
यह शर्ट मुझे बहुत ही बदबूदार लगी उसका कपड़ा बहुत गंदा था।,sad
इस स्कर्ट की स्टिचिंग बहुत ही खराब है मैं ने इसे वापस किया।,sad
यह जैकेट मुझे बिल्कुल नहीं पसंद आई उसकी फिटिंग मुझे सही नहीं लगी।,sad
इस ब्लाउज़ का कपड़ा बहुत ही झटके हो गए मैं ने इसे वापस कर दिया।,sad
यह ड्रेस मुझे बिल्कुल भी पसंद नहीं आई उसका डिज़ाइन बिल्कुल अच्छा नहीं था।,sad
इस कुर्ते की क्वालिटी बहुत ही खराब है मैं ने इसे सिर्फ एक बार पहना है।,sad
यह शर्ट मुझे बिल्कुल नहीं पसंद आई उसकी साइज़िंग मुझे सही नहीं लगी।,sad
इस स्कर्ट का कपड़ा बहुत ही कड़ा है मैं ने इसे पहनकर ही फिट नहीं हुआ।,sad
यह जैकेट मुझे बिल्कुल भी नहीं फिट हुई उसका कपड़ा बहुत बड़ा आया।,sad
इस ब्लाउज़ की कपड़े बहुत ही निचले गुणवत्ता के हैं मैं ने इसे वापस किया।,sad
यह ड्रेस मुझे बिल्कुल नहीं फिट हुई मैं ने इसे पहनकर ही बाहर फेंक दिया।,sad
इस कुर्ते का कपड़ा बहुत ही ढीला है मैं ने इसे वापस कर दिया।,sad
यह शर्ट मुझे बिल्कुल नहीं पसंद आई उसका कपड़ा बहुत पतला था।,sad
इस स्कर्ट का कपड़ा बहुत ही गंदा है मैं ने इसे धोने के बाद भी साफ नहीं किया जा सका।,sad
यह जैकेट मुझे बिल्कुल नहीं पसंद आई उसका डिज़ाइन बहुत ही अजीब है।,sad
इस ब्लाउज़ का कपड़ा बहुत ही फिकी है मैं ने इसे अभी तक पहना ही नहीं।,sad
यह ड्रेस मेरे लिए बहुत छोटी आई मैंने इसे वापस कर दिया।,sad
इस कुर्ते की क्वालिटी बहुत ही कमजोर है मैंने इसे खरीद के पछताया।,sad
यह शर्ट मुझे बिल्कुल नहीं फिट हुई उसका कपड़ा बहुत ख़राब था।,sad
इस स्कर्ट की स्टिचिंग बहुत ही बुरी है मैं ने इसे वापस किया।,sad
यह जैकेट मुझे बिल्कुल नहीं पसंद आई उसका डिज़ाइन बहुत अजीब है।,sad
इस ब्लाउज़ का कपड़ा बहुत ही अजीब है मैं ने इसे पहनकर ही निकाल दिया।,sad
यह ड्रेस मुझे बिल्कुल नहीं पसंद आई उसकी फिटिंग मुझे बिल्कुल अच्छी नहीं लगी।,sad
इस कुर्ते का कपड़ा बहुत ही पुराना लग रहा था मैंने इसे खरीद के खुद को बेवकूफ साबित किया।,sad
यह शर्ट मुझे बिल्कुल भी नहीं पसंद आई उसका कपड़ा बहुत घना था।,sad
इस स्कर्ट का कपड़ा बहुत ही बेकार था मैंने इसे खुद ही फेक दिया।,sad
यह जैकेट मुझे बिल्कुल नहीं पसंद आई उसकी साइज़िंग बिल्कुल ठीक नहीं थी।,sad
इस ब्लाउज़ की क्वालिटी बहुत ही घटिया है मैंने इसे दोबारा देखा भी नहीं।,sad
यह ड्रेस मुझे बिल्कुल नहीं पसंद आई उसकी डिज़ाइन बिल्कुल अच्छी नहीं थी।,sad
इस कुर्ते का कपड़ा बहुत ही नीचे के गुणवत्ता का है मैंने इसे वापस कर दिया।,sad
यह शर्ट मुझे बिल्कुल नहीं पसंद आई उसकी फिटिंग मुझे सही नहीं लगी।,sad
इस स्कर्ट का कपड़ा बहुत ही पुराना लग रहा था मैंने इसे खरीद के खुद को बेवकूफ साबित किया।,sad
यह जैकेट मुझे बिल्कुल नहीं पसंद आई उसकी फिटिंग मुझे बिल्कुल अच्छी नहीं लगी।,sad
इस ब्लाउज़ का कपड़ा बहुत ही बेकार है मैंने इसे वापस कर दिया।,sad
यह ड्रेस मुझे बिल्कुल नहीं पसंद आई उसकी साइज़िंग मुझे सही नहीं लगी।,sad
इस कुर्ते का कपड़ा बहुत ही पुराना लग रहा था मैंने इसे खरीद के खुद को बेवकूफ साबित किया।,sad
यह शर्ट मुझे बिल्कुल नहीं पसंद आई उसकी फिटिंग मुझे सही नहीं लगी।,sad
इस स्कर्ट का कपड़ा बहुत ही बेकार है मैंने इसे वापस कर दिया।,sad
यह जैकेट मुझे बिल्कुल नहीं पसंद आई उसका डिज़ाइन बिल्कुल अच्छा नहीं था।,sad
इस ब्लाउज़ की क्वालिटी बहुत ही कमजोर है मैंने इसे खरीद के पछताया।,sad
यह ड्रेस मुझे बिल्कुल नहीं पसंद आई उसकी फिटिंग मुझे बिल्कुल अच्छी नहीं लगी।,sad
इस कुर्ते का कपड़ा बहुत ही कमजोर है मैंने इसे खरीद के पछताया।,sad
यह शर्ट मुझे बिल्कुल नहीं पसंद आई उसका कपड़ा बहुत घना था।,sad
इस स्कर्ट का कपड़ा बहुत ही गंदा है मैंने इसे धोने के बाद भी साफ नहीं किया जा सका।,sad
यह जैकेट मुझे बिल्कुल नहीं पसंद आई उसकी साइज़िंग मुझे सही नहीं लगी।,sad
क्या चीज़ बेचते हो भाई? यह शर्ट तो पुराने कपड़े की तरह लग रही है। बिल्कुल फेकू है!,angry
भाई यह क्या बेच रहे हो? डिज़ाइन तो वैसा ही है जैसा मैंने दो रुपये में बाजार से ख़रीदी थी।,angry
यह क्या कमीना सामान बेच रहा है! कपड़े तो इतने ही बुरे हैं जितना कि उसकी सामान्यता का भी नहीं होता।,angry
वाह भाई यहाँ पे तो सिर्फ़ चट्टान के टुकड़े बेच रहे हो नहीं तो कुछ नहीं।,angry
अबे यह कैसी बकवास चल रही है! तो बोल रहा हूँ इसको वापस करो!,angry
भाई यह कौनसा बेवक़ूफ बनाने वाला सामान है? उसे कहो की बिल्कुल मत लेना।,angry
यह लोग तो काम के होते ही नहीं हैं! सामान देख के तो लगता है कि इन्हें कैसे चलाना है उसका भी पता नहीं है।,angry
काम चलाऊ चीज़ दिखा के खराब सामान बेच रहे हो बिल्कुल बेरोजगारों की तरह!,angry
क्या बेवक़ूफ बना रखा है तुम्हें! यह तो पुराना सामान ही बेच रहे हो!,angry
भाई इसका तो कोई उपयोग ही नहीं है! दिखावटी सामान है सब!,angry
इसके बारे में कौन लिखता है यह तो बेकार का सामान है।,angry
इस सामान को खरीदने वाले की हिम्मत बड़ी है! ऐसे किसी को धोखा मत दो।,angry
क्या भूल गए हो भाई कि लोग तुम्हें पैसे देते हैं! इतना ख़राब सामान क्यों बेचते हो?,angry
ऐसा सामान देख के लगता है कि ख़रीद लिया तो सालों तक पछताओगे!,angry
भाई यह कौन सी जादूगरी है जो इतना ख़राब सामान बेच रहे हो? वापस करो इसे!,angry
भाई तुम्हारी ये सामग्री तो बिल्कुल भी अच्छी नहीं लग रही। कोई अच्छा सा सामान दिखाना!,angry
भैया ये लोग कितना घटिया सामान बेच रहे हैं! कुछ भी तो बेचते हैं बस!,angry
क्या ये तुम्हारी दुकान है? ये कितना गंदा सामान है!,angry
भैया ये क्या मज़ाक़ है! इतना ख़राब सामान क्यों बेच रहे हो?,angry
अरे भैया तुम्हे ये समझ में नहीं आया कि लोग तुम्हारी दुकान से क्या चाहते हैं!,angry
भाई तुम्हारी ये चीज़ तो बहुत ही घटिया लग रही है। किसी अच्छी चीज़ को दिखाओ ना!,angry
भैया तुम्हारी दुकान पर तो कोई अच्छी चीज़ नहीं मिलती! सब घटिया है!,angry
क्या ये तुम्हारा असली दुकान है? या बेकार का माल बेच रहे हो?,angry
भाई तुम्हारा सामान तो बिल्कुल बेकार है! किसी और के पास जाओ!,angry
ये कितना गंदा सामान है! कौन लेगा इसे?,angry
भैया तुम्हारी दुकान पर सामान की तो कोई गुणवत्ता ही नहीं है!,angry
क्या तुम्हें बिल्कुल भी शर्म नहीं आती? इतना गंदा सामान क्यों बेचते हो?,angry
भाई तुम्हारी दुकान में तो कुछ भी अच्छा नहीं मिलता! सब घटिया है!,angry
क्या तुम्हारा धंधा ये है कि लोगों को बेवकूफ बनाओ? ये सामान तो बिल्कुल भी अच्छा नहीं है!,angry
अबे ये कैसा सामान बेच रहे हो! अगर कोई ले भी ले तो यहाँ से कभी नहीं आएगा!,angry
भैया ये तो बिल्कुल भी ठीक नहीं है! कोई और बेचना बेहतर होगा!,angry
भाई यह कैसा सामान है! लोगों को क्या चु**या बना रहे हो!,angry
भाई ये सामान तो बिल्कुल भी नष्ट है! किसी और दुकान से खरीदना बेहतर है!,angry
अबे तुम्हारी दुकान का सामान तो खुद खाली होने के बराबर है!,angry
भाई तुम्हारी दुकान पर सिर्फ घटिया माल ही मिलता है! कोई अच्छी चीज़ दिखाओ ना!,angry
भैया तुम्हारे पास तो सामान की कोई क़िमत ही नहीं है! सब घटिया है!,angry
क्या ये सामान किसी लाश के बाजार से लाया है? इतना ख़राब लग रहा है!,angry
भाई तुम्हारे पास तो सामान की कोई गुणवत्ता ही नहीं है! कुछ और करो ना!,angry
भैया तुम्हारे पास तो बेकार का सामान ही है! कोई और दुकान में जाओ!,angry
भाई तुम्हारी दुकान पर सामान की तो कोई अच्छी गुणवत्ता ही नहीं है! सब बिकाऊ है!,angry
अबे तुम्हारे द्वारा बेचे गए सामान को देख के लगता है कि ख़राब सामान बिना चेक किये ही दिए गए हो!,angry
भाई तुम्हारे पास तो सिर्फ गंदगी बिकती है! कुछ सच्चाई के साथ काम करो!,angry
भैया तुम्हारी दुकान से कुछ अच्छा सामान ही नहीं मिलता! सब घटिया है!,angry
भाई यहाँ पर केवल कूड़ा ही बेचते हो क्या? तुम्हारी दुकान तो कुड़ती ही है!,angry
भैया तुम्हारे पास तो सामान की कोई गुणवत्ता ही नहीं है! कुछ अच्छा दिखाओ ना!,angry
क्या तुम्हें कोई शर्म है? इतना घटिया सामान क्यों बेचते हो?,angry
भाई तुम्हारा सामान तो बिल्कुल भी अच्छा नहीं है! अगर नया नहीं मिला तो चलो यहाँ से!,angry
भैया तुम्हारी दुकान में तो कुछ भी अच्छा नहीं है! सब बकवास है!,angry
अबे तुम्हारी दुकान पर सामान की तो कोई भी गुणवत्ता नहीं है! बिल्कुल बेकार!,angry
भैया तुम्हारे पास तो केवल कचरा ही है! कोई अच्छी चीज़ दिखाओ ना!,angry
अबे तुम्हारी दुकान पर सामान की तो कोई अच्छी गुणवत्ता ही नहीं है! बिल्कुल फर्जी है!,angry
भाई तुम्हारे पास तो सिर्फ कचरा बिकता है! कोई और जगह देखो ना!,angry
भैया तुम्हारे पास तो सामान की कोई अच्छी गुणवत्ता ही नहीं है! बस नकली चीज़ है!,angry
अबे तुम्हारी दुकान में तो सिर्फ फालतू सामान ही है! कुछ बेचने लायक दिखाओ!,angry
भाई तुम्हारा सामान तो बिल्कुल फटा-पटा है! कोई और लेलो यहाँ से न खरीदो!,angry
भैया तुम्हारे पास तो केवल घटिया माल ही है! कोई दूसरी दुकान जाओ ना!,angry
अबे तुम्हारी दुकान का सामान तो बिल्कुल भी अच्छा नहीं है! बस बेवकूफ बनाते हो!,angry
भाई तुम्हारे पास तो केवल गंदगी बिकती है! कोई अच्छी चीज़ दिखाओ ना!,angry
भैया तुम्हारी दुकान पर सामान की कोई अच्छी गुणवत्ता ही नहीं है! सब बिकाऊ है!,angry
अबे तुम्हारे पास तो बस बकवास सामान ही है! कोई और लेलो यहाँ कुछ नहीं है!,angry
भाई यह सामान तो बिल्कुल बेकार है! इसका कोई भी उपयोग नहीं है!,angry
भैया तुम्हारे द्वारा बेचा गया सामान बिल्कुल भी अच्छा नहीं है! कोई और दुकान देखो!,angry
अबे तुम्हारे पास तो केवल फटी फटी चीज़ें ही हैं! कुछ बेचने लायक दिखाओ!,angry
भाई यह सामान तो बिल्कुल भी अच्छा नहीं है! तुम्हें शर्म आनी चाहिए कि तुम इतना घटिया सामान बेचते हो!,angry
भैया तुम्हारी दुकान पर केवल गंदगी ही बिकती है! कोई अच्छी चीज़ भी दिखाओ ना!,angry
अबे तुम्हारा सामान तो बिल्कुल भी अच्छा नहीं है! कोई दूसरा विक्रेता चुनो!,angry
भाई तुम्हारे पास तो केवल बेवकूफ सामान ही है! कोई अच्छा सामान दिखाओ!,angry
भैया तुम्हारी दुकान से कुछ भी अच्छा नहीं मिलता! सब बेकार है!,angry
अबे तुम्हारे पास तो कोई भी अच्छा सामान नहीं है! और कहाँ जाऊँ!,angry
भाई तुम्हारा सामान तो बिल्कुल बेकार है! और कुछ देखो ना!,angry
भैया तुम्हारे पास तो सिर्फ फसाने वाला सामान ही है! कोई सच्चाई के साथ काम करो!,angry
अबे तुम्हारी दुकान में तो केवल खोखली बातें बिकती हैं! कोई और दुकान देखो!,angry
भाई तुम्हारा सामान तो बिल्कुल भी गंदा है! बेहतर होगा यहाँ से कुछ और खरीदना ही न लेना!,angry
भैया तुम्हारे पास सिर्फ नकली और बेकार माल है! इतना फटी बकवास सामान क्यों बेचते हो!,angry
अबे तुम्हारे पास कोई भी अच्छा सामान नहीं है! इस सामान को देख कर तो खुद की बिजली चली जाती है!,angry
भाई यह सामान तो सिर्फ लोगों को बेवकूफ बनाने के लिए है! इसे खरीदना ही गलती होगी!,angry
भैया तुम्हारी दुकान से कुछ भी अच्छा नहीं मिलता! यहाँ से कुछ भी खरीदना ही नहीं!,angry
अबे तुम्हारे पास सिर्फ धोखेबाज़ी का सामान है! किसी और दुकान में जाओ!,angry
भाई तुम्हारा सामान तो बिल्कुल भी अच्छा नहीं है! कोई और दुकान में जाना ही बेहतर होगा!,angry
भैया तुम्हारी दुकान पर सामान की तो कोई गुणवत्ता ही नहीं है! कोई और दुकान चलो यार!,angry
अबे तुम्हारे पास सिर्फ चोरी का माल है! कोई और जगह चलो ना!,angry
भाई तुम्हारा सामान तो बिल्कुल बेकार है! कुछ और करो ना!,angry
भैया तुम्हारे पास तो सामान की कोई गुणवत्ता ही नहीं है! कोई और दुकान जाना ही बेहतर होगा!,angry
अबे तुम्हारी दुकान पर तो सिर्फ कचरा ही बिकता है! कोई अच्छी चीज़ दिखाओ ना!,angry
भाई तुम्हारा सामान तो बिल्कुल भी अच्छा नहीं है! कोई और दुकान देखो ना!,angry
भैया तुम्हारे पास सिर्फ फटी बकवास सामान है! कोई और दुकान जाना ही बेहतर है!,angry
अबे तुम्हारे पास कुछ भी अच्छा नहीं है! अब तो यहाँ से जाना ही पड़ेगा!,angry
भाई तुम्हारे पास तो सिर्फ बेकार सामान ही है! कोई और दुकान चलो ना!,angry
भैया तुम्हारी दुकान में तो केवल फटे हुए चीज़ें ही बिकती हैं! कोई और विक्रेता चुनो!,angry
अबे तुम्हारे पास सिर्फ नकली माल है! कोई और दुकान देखो!,angry
भाई तुम्हारा सामान तो बिल्कुल फटा-पटा है! कुछ और करो ना!,angry
भैया तुम्हारे पास कोई अच्छी चीज़ ही नहीं है! यहाँ वक्त बर्बाद मत करो!,angry
अबे तुम्हारे पास सिर्फ घटिया सामान है! कोई और जगह जाओ ना!,angry
भाई तुम्हारी दुकान पर सामान की तो कोई भी गुणवत्ता नहीं है! कोई और जगह चलो!,angry
भैया तुम्हारे पास सिर्फ फटी पड़ी चीज़ें हैं! कोई अच्छी चीज़ भी दिखाओ ना!,angry
अबे तुम्हारे पास तो कोई भी अच्छी चीज़ ही नहीं है! कुछ बेचने लायक दिखाओ!,angry
भाई तुम्हारा सामान तो बिल्कुल फटा-पटा है! और कुछ दिखाओ ना!,angry
भैया तुम्हारी दुकान से कुछ भी अच्छा नहीं मिलता! कोई और जगह जाओ ना!,angry
अबे तुम्हारे पास सिर्फ बेकार सामान ही है! कोई और दुकान देखो!,angry
भाई तुम्हारे पास तो कुछ भी अच्छा नहीं है! अब तो यहाँ से जाना ही पड़ेगा!,angry
कपड़ों का कुछ नया कलेक्शन देखा ठीक-ठाक लगा।,neutral
आजकल कपड़ों के अनेक ऑप्शन हैं कोई खास नहीं।,neutral
बाजार में लहंगे के फैब्रिक की सुगंध अच्छी लगी।,neutral
एक स्मार्ट फॉर्मल शर्ट को लेकर खुशी है।,neutral
ये ब्रांड ने नयीं रेंज निकाली है ठीक है।,neutral
अब तो वायरलेस ब्रा भी आ गई है।,neutral
सूट के कपड़े काफी सामान्य थे।,neutral
बाजार में कुछ बच्चों के कपड़े देखे मज़ेदार थे।,neutral
इस स्टोर के कपड़े किसी खास तरह के नहीं थे।,neutral
किसी कपड़े को चुनने में मुश्किली नहीं होती।,neutral
ये ब्रांड की डिज़ाइनिंग साधारण है।,neutral
सस्ती वाली टॉप्स बाजार में अच्छे रेट पर मिल रही हैं।,neutral
इस स्टोर में लेडीज़ सूट की सुविधा ठीक है।,neutral
कपड़ों की कटिंग कुछ ज्यादा ही लूस थी।,neutral
बाजार में फैशनेबल कपड़े थोड़े ही मिलते हैं।,neutral
किसी निर्दिष्ट ब्रांड के लिए बच्चों की कपड़ों की खोज कर रहा था कुछ खास नहीं मिला।,neutral
ये शर्ट काम चला लेंगे कोई खास बात नहीं।,neutral
दुकान में गर्मियों के कपड़ों की विविधता अच्छी थी।,neutral
कपड़ों की क्वालिटी में कोई खास दिक्कत नहीं थी।,neutral
साड़ियों की कोई खास विकल्प नहीं थे।,neutral
दुकान में बच्चों के लिए कपड़े कम थे।,neutral
लेडीज़ टॉप्स में वारांटी काफी अच्छी थी।,neutral
कपड़ों के डिज़ाइन में ज्यादा इंटरेस्ट नहीं था।,neutral
दुकान में कपड़े देखकर उत्साहित नहीं हुआ।,neutral
किसी खास दिन के लिए कपड़ों की तलाश थी कुछ खास नहीं मिला।,neutral
बाजार में सूट दिखाई दिए मगर वो बिल्कुल भी नए नहीं थे।,neutral
लेडीज़ कुर्तियों की वारांटी सामान्य थी।,neutral
कपड़ों की दुकान पर लेडीज़ के लिए कुछ विशेष नहीं था।,neutral
इस ब्रांड के कपड़े सामान्य थे कोई खास नहीं।,neutral
किसी कपड़े की खोज में कोई खास स्टाइल नहीं मिली।,neutral
इस स्टोर में कपड़े देखकर आश्चर्यचकित नहीं हुआ।,neutral
कपड़ों की डिज़ाइनिंग में कोई विशेषता नहीं थी।,neutral
लेडीज़ कुर्ती में कुछ वाउ फैक्टर नहीं था।,neutral
कुछ सूट मिले पर अच्छे नहीं थे।,neutral
किसी खास ब्रांड के लिए मर्दों के कपड़े की तलाश की कुछ खास नहीं मिला।,neutral
बाजार में कुछ विशेष नहीं था सब सामान्य था।,neutral
दुकान में कपड़े देखकर कोई खास उत्साहित नहीं हुआ।,neutral
कपड़ों की डिज़ाइनिंग साधारण थी।,neutral
किसी खास विशेषता वाला कपड़ा नहीं था।,neutral
दुकान में बच्चों के लिए कुछ विशेष नहीं था।,neutral
लेडीज़ टॉप्स की वारांटी काफी अच्छी थी।,neutral
कपड़ों के डिज़ाइन में कुछ खास नहीं था।,neutral
दुकान में कपड़ों की तलाश में कोई खास दिक्कत नहीं हुई।,neutral
कपड़ों की क्वालिटी कुछ खास नहीं थी।,neutral
सूट की डिज़ाइनिंग में कुछ विशेष नहीं था।,neutral
बाजार में कपड़े देखे लेकिन कुछ खास नहीं था।,neutral
दुकान में फैशनेबल कपड़े थोड़े ही मिले।,neutral
लेडीज़ कुर्ती की वारांटी सामान्य थी।,neutral
कुछ सूट मिले पर बेहतर नहीं थे।,neutral
किसी विशेष ब्रांड के लिए मर्दों के कपड़े की खोज की पर कुछ विशेष नहीं मिला।,neutral
बाजार में कुछ विशेष नहीं था सब सामान्य था।,neutral
दुकान में कपड़े देखकर कोई खास उत्साहित नहीं हुआ।,neutral
कपड़ों की डिज़ाइनिंग साधारण थी।,neutral
किसी खास विशेषता वाला कपड़ा नहीं था।,neutral
दुकान में बच्चों के लिए कुछ विशेष नहीं था।,neutral
लेडीज़ टॉप्स की वारांटी काफी अच्छी थी।,neutral
कपड़ों के डिज़ाइन में कुछ खास नहीं था।,neutral
दुकान में कपड़ों की तलाश में कोई खास दिक्कत नहीं हुई।,neutral
कपड़ों की क्वालिटी कुछ खास नहीं थी।,neutral
सूट की डिज़ाइनिंग में कुछ विशेष नहीं था।,neutral
बाजार में कपड़े देखे लेकिन कुछ खास नहीं था।,neutral
दुकान में फैशनेबल कपड़े थोड़े ही मिले।,neutral
लेडीज़ कुर्ती की वारांटी सामान्य थी।,neutral
कुछ सूट मिले पर बेहतर नहीं थे।,neutral
किसी विशेष ब्रांड के लिए मर्दों के कपड़े की खोज की पर कुछ विशेष नहीं मिला।,neutral
बाजार में कुछ विशेष नहीं था सब सामान्य था।,neutral
दुकान में कपड़े देखकर कोई खास उत्साहित नहीं हुआ।,neutral
कपड़ों की डिज़ाइनिंग साधारण थी।,neutral
किसी विशेष विकल्प के लिए कपड़े खोज रहा था लेकिन कुछ खास नहीं मिला।,neutral
दुकान में कपड़ों की तलाश में कोई विशेष दिक्कत नहीं हुई।,neutral
कपड़ों की गुणवत्ता में कुछ खास नहीं थी।,neutral
सूट की डिज़ाइनिंग में कोई विशेषता नहीं थी।,neutral
बाजार में कपड़े देखे लेकिन कुछ खास नहीं था।,neutral
दुकान में फैशनेबल कपड़े थोड़े ही मिले।,neutral
लेडीज़ कुर्ती की वारांटी सामान्य थी।,neutral
कुछ सूट मिले पर बेहतर नहीं थे।,neutral
किसी विशेष ब्रांड के लिए मर्दों के कपड़े की खोज की पर कुछ विशेष नहीं मिला।,neutral
बाजार में कुछ विशेष नहीं था सब सामान्य था।,neutral
दुकान में कपड़े देखकर कोई खास उत्साहित नहीं हुआ।,neutral
कपड़ों की डिज़ाइनिंग साधारण थी।,neutral
किसी खास विशेषता वाला कपड़ा नहीं था।,neutral
दुकान में बच्चों के लिए कुछ विशेष नहीं था।,neutral
लेडीज़ टॉप्स की वारांटी काफी अच्छी थी।,neutral
कपड़ों के डिज़ाइन में कुछ खास नहीं था।,neutral
दुकान में कपड़ों की तलाश में कोई खास दिक्कत नहीं हुई।,neutral
कपड़ों की क्वालिटी कुछ खास नहीं थी।,neutral
सूट की डिज़ाइनिंग में कुछ विशेष नहीं था।,neutral
बाजार में कपड़े देखे लेकिन कुछ खास नहीं था।,neutral
दुकान में फैशनेबल कपड़े थोड़े ही मिले।,neutral
लेडीज़ कुर्ती की वारांटी सामान्य थी।,neutral
कुछ सूट मिले पर बेहतर नहीं थे।,neutral
किसी विशेष ब्रांड के लिए मर्दों के कपड़े की खोज की पर कुछ विशेष नहीं मिला।,neutral
बाजार में कुछ विशेष नहीं था सब सामान्य था।,neutral
दुकान में कपड़े देखकर कोई खास उत्साहित नहीं हुआ।,neutral
कपड़ों की डिज़ाइनिंग साधारण थी।,neutral
किसी खास विशेषता वाला कपड़ा नहीं था।,neutral
दुकान में बच्चों के लिए कुछ विशेष नहीं था।,neutral
लेडीज़ टॉप्स की वारांटी काफी अच्छी थी।,neutral
कपड़ों के डिज़ाइन में कुछ खास नहीं था।,neutral
दुकान में कपड़ों की तलाश में कोई खास दिक्कत नहीं हुई।,neutral
जब मैंने यह कपड़ा पहना तो लगा जैसे मेरी खुशियों का खजाना मिल गया।,happy
ये कपड़े बिल्कुल जैसे मैंने सोचा था उससे भी अच्छे हैं। धन्यवाद आपने मेरे सपनों को सच किया।,happy
कपड़े का डिज़ाइन इतना सुंदर है कि मुझे हमेशा इसे पहनने में मज़ा आता है।,happy
यह कपड़ा मेरे चेहरे पर मुस्कान लाता है। वास्तव में यह बहुत खास है।,happy
मेरे कपड़ों का यह नया डिज़ाइन मुझे खुशी का एहसास देता है। यह वाकई मेरी दिनचर्या को नई ऊँचाइयों पर ले जाता है।,happy
इन कपड़ों की गुणवत्ता मुझे बहुत अच्छी लगी। यह मेरे जीवन की एक नई ऊर्जा का स्रोत बन गए हैं।,happy
कपड़े न सिर्फ स्टाइलिश हैं बल्कि उनकी कीमत भी काफी अच्छी है। मुझे यकीन है कि मैं अब बाजार का सबसे बेहतरीन विकल्प चुना हूँ।,happy
मुझे खुशी है कि मैंने इन कपड़ों को खरीदा। ये मेरे वस्त्रों की सर्वोत्तमता को बढ़ावा देते हैं।,happy
कपड़े बहुत ही आरामदायक हैं मुझे इन्हें पहनते हुए बड़ी खुशी होती है। इससे मेरे दिन की शुरुआत हमेशा अच्छी होती है।,happy
ये कपड़े मेरे जीवन को रंगीन बना देते हैं। उन्हें पहनने में मज़ा आता है और मुझे खुशी होती है।,happy
जब मैंने ये कपड़े पहने मुझे यह महसूस होने लगा कि मैंने गलती की है।,sad
कपड़ों की गुणवत्ता बहुत ही निम्न है और मैं इससे बहुत ही निराश हूं।,sad
मैंने उम्मीद की थी कि ये कपड़े ज्यादा अच्छे होंगे लेकिन ये बिल्कुल अनुपयोगी साबित हुए।,sad
कपड़ों का डिज़ाइन बिल्कुल भी मनपसंद नहीं है और मैंने ये अधिकांश वापस कर दिए।,sad
मैंने ये कपड़े इसलिए खरीदे थे क्योंकि उनकी कीमत काफी कम थी लेकिन ये बाद में मुझे खामोश कर दिए।,sad
कपड़े इतने धीमे हैं कि मुझे लगता है मैंने अपना पैसा बर्बाद कर दिया।,sad
ये कपड़े मेरे उम्मीदों से बहुत दूर हैं और मैं इसके लिए बहुत निराश हूं।,sad
जब मैंने ये कपड़े पहने तो मुझे उनमें कुछ ख़ास नहीं लगा।,sad
कपड़ों की क्वालिटी बिल्कुल भी नहीं है और मुझे बहुत ख़ामोश किया।,sad
ये कपड़े मेरे जीवन को बहुत अधिक निराश कर दिए मैं उन्हें बिल्कुल भी नहीं पसंद करता।,sad
कपड़े बहुत ही कमजोर हैं और मुझे बहुत ही निराश किया।,sad
